DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays
2011-12-31,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,7.06666666667,4.589843860819999,0.21146380071688337,0.16332952859475267,0.6495062067195049,0.06644022915390446,797.0463706295586,0.1153604395652817,1,31,12,2011,2
2012-08-18,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,15.703703703699999,12.0250213971,0.6345728382724298,0.6631589494152897,0.7657442870796618,0.15746206644972982,4912.5186714542615,0.8565589408228079,2,18,8,2012,1
2012-06-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,8.29411764706,5.42868199799,0.27159386623967885,0.21972037847264728,0.6545219430199781,0.07036787087033569,823.5052672605634,0.12012569932025531,2,2,6,2012,0
2011-09-12,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.8076923077,8.12905520104,0.49270374714105675,0.4012528257469433,0.6347010066874266,0.054846812398599065,3390.7244973177953,0.5824830927442406,2,12,9,2011,0
2011-11-12,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,15.4516129032,9.84492664499,0.6222234763883874,0.5166021937811499,0.6371455657519828,0.05676105820121935,353.95533631165074,0.03555953542816277,2,12,11,2011,0
2012-05-26,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.4545454545,10.4367814448,0.4754038763019474,0.5563896017287611,0.8379897510453941,0.21403487672047083,390.6479276846078,0.042167888429941125,2,26,5,2012,1
2012-01-25,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,6.5,4.1833001326699994,0.18370407398170663,0.13599964774282838,0.6435846357953845,0.06180326110074197,1054.935853740084,0.16180645703289903,1,25,1,2012,0
2011-12-18,MIA,Miami,0.0,0.8192441545511606,LGA,New York,0.6919176200316315,0.9441805859593362,16.4642857143,13.110589847,0.6718320419909414,0.7361362316559558,0.7963048063246886,0.1813929039324026,799.5642198340215,0.11581390539382498,1,18,12,2011,2
2011-12-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,14.7586206897,10.9370117766,0.5882753449597071,0.5900175596087763,0.7410592091598986,0.13813207459950638,473.55355045901877,0.05709923017020781,2,20,12,2011,2
2012-02-17,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.4545454545,9.898182963250001,0.4754038763019474,0.5201823469894684,0.7947446174901269,0.18017117647604564,2567.4154543705886,0.43420474603250286,2,17,2,2012,0
2013-03-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,7.285714285710001,5.56677743304,0.22219445138718769,0.22900383686785006,0.7640674908098611,0.1561490279276282,1864.999597204111,0.3076993190643796,2,3,3,2013,0
2011-12-22,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,14.0,9.72704398136,0.5511122219451199,0.5086775378869955,0.6947888558114286,0.10189943413387448,1275.4904022040619,0.20152843517238794,2,22,12,2011,2
2012-07-14,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,11.142857142899999,8.0640294784,0.41114721319925235,0.3968814749450297,0.7236949531869602,0.12453475367821543,1054.935853740084,0.16180645703289903,1,14,7,2012,1
2011-09-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,MSP,Minneapolis,0.881461320896298,0.5675158208024074,11.25,8.17339267539,0.4163959010252017,0.40423341014010283,0.726523793368,0.12674991612667197,591.2192684676628,0.07829088144676259,2,19,9,2011,0
2012-04-25,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,10.1,6.70349476805,0.360059985004145,0.30541960023360004,0.6637123532722772,0.07756454879270602,1173.7708183524433,0.18320869017392188,2,25,4,2012,0
2012-08-23,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,9.375,9.301433581260001,0.32454386403434843,0.4800659010109225,0.9921529153344001,0.3347544757834071,845.501645814704,0.12408725746612233,2,23,8,2012,0
2012-09-16,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,18.9736842105,11.6792420203,0.7947618358564101,0.639913948903291,0.6155495100860132,0.03984996797184853,4598.323701126353,0.799972278567049,2,16,9,2012,0
2012-03-25,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,10.5263157895,9.72607275462,0.38094423762651236,0.5086122472202199,0.9239769116865901,0.2813683127266604,156.51256917638386,0.0,2,25,3,2012,0
2012-09-28,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.416666666700001,10.1806152828,0.5225360326607096,0.5391688448925577,0.7588036235608476,0.15202708383837626,1408.7645504937798,0.22553117209979162,2,28,9,2012,0
2011-11-29,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.333333333330001,4.87950036474,0.22452720153303374,0.18280167191409993,0.6653864133739388,0.07887544472048413,2420.4928123669188,0.40774390895382934,2,29,11,2011,2
2012-08-30,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,13.25,11.9555096306,0.5143714071487786,0.658486024549626,0.9023026136301887,0.26439595371076585,845.501645814704,0.12408725746612233,2,30,8,2012,1
2012-04-28,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,15.8965517241,11.998049923699998,0.6440200294742398,0.6613457935272941,0.7547580212323866,0.14885911895316972,719.5833211080045,0.10140930783327907,2,28,4,2012,0
2012-11-18,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,16.28125,11.5597588294,0.6628655336173248,0.6318816976471607,0.7100043810763915,0.1138141617407552,2377.1599998508937,0.3999396489942337,2,18,11,2012,0
2012-05-23,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,12.708333333299999,9.100784326769999,0.48783637423867693,0.4665772653770801,0.716127291288698,0.11860879130960811,4912.5186714542615,0.8565589408228079,2,23,5,2012,1
2013-01-03,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.208333333299999,9.81117006126,0.5613180038313594,0.5143329092062604,0.6905222330521773,0.09855839614191919,3029.579253321205,0.5174406640701572,2,3,1,2013,2
2013-01-10,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.0,11.517068079300001,0.6000999750069083,0.6290118142055405,0.7678045386200001,0.15907537492757207,1544.881662246641,0.2500459280869736,2,10,1,2013,0
2012-11-21,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,17.0666666667,12.7033347056,0.7013413313362376,0.7087585260855259,0.7443360179047961,0.14069802503075446,2377.1599998508937,0.3999396489942337,2,21,11,2012,0
2013-01-28,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,8.6,10.5342977256,0.28657835541146237,0.5629451286028677,1.2249183401860466,0.5170246626558536,1054.935853740084,0.16180645703289903,1,28,1,2013,0
2012-08-14,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.375,9.328835613999999,0.4715071232197137,0.4819080012280198,0.7538453021414141,0.14814440163903408,2016.491722110575,0.33498312216772885,2,14,8,2012,0
2012-06-05,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,12.64,8.39086805204,0.4844888777810877,0.418853180955701,0.6638344977879747,0.07766019574592431,807.8739736741641,0.11731049597734035,2,5,6,2012,0
2013-01-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,13.88,12.5143917151,0.5452336915777054,0.6960568434358652,0.9016132359582132,0.26385612698531136,1027.6848410103114,0.15689853679516363,2,5,1,2013,2
2011-12-09,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.333333333299999,11.7571582124,0.6164292260258715,0.6451518608401416,0.7667711877668844,0.15826619524282182,377.6032638053681,0.03981853831652568,2,9,12,2011,0
2012-02-03,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.36,9.656086163660001,0.5197600599855754,0.5039074023050786,0.7227609403937127,0.12380336203585707,807.5231832777396,0.1172473184615949,2,3,2,2012,0
2011-12-28,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,10.8636363636,7.086509346539999,0.3974688146131839,0.3311677352308259,0.6523146678845265,0.06863943353186897,1879.7523868796684,0.3103563034388581,2,28,12,2011,2
2012-02-26,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.0952380952,8.141896351,0.40881446304948726,0.4021160713810735,0.7338189844274123,0.1324625164345432,1027.6848410103114,0.15689853679516363,2,26,2,2012,0
2013-03-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,9.73333333333,9.1219254442,0.34209780888132596,0.46799847589007393,0.937184120979773,0.29171040072132814,1503.038669073009,0.24250998529318785,2,5,3,2013,0
2012-05-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.8695652174,9.21118069535,0.4957347619626546,0.47399865547822906,0.7157336351111718,0.11830053339249291,2016.491722110575,0.33498312216772885,2,16,5,2012,0
2011-11-01,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,10.714285714299999,7.225945316310001,0.3901524618856577,0.34054131100243545,0.6744215628547009,0.08595054354724774,584.4685506498537,0.07707507398574046,2,1,11,2011,0
2011-12-31,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,13.8076923077,10.3306117177,0.5416915002028451,0.5492523473799406,0.748178007409611,0.1437065480768681,3833.4597352605124,0.6622199177864786,2,31,12,2011,2
2011-11-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MSP,Minneapolis,0.881461320896298,0.5675158208024074,10.5909090909,8.186278245650001,0.38410851832494125,0.4050996419265762,0.7729533107487323,0.16310719219023384,973.7448004122537,0.14718391005814518,2,6,11,2011,0
2012-10-12,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,13.166666666700001,9.6263527188,0.5102890943952625,0.5019085730302083,0.731115396362706,0.13034543438898494,584.4685506498537,0.07707507398574046,2,12,10,2012,0
2012-12-07,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,12.3636363636,9.96921668865,0.47095044420586657,0.5249575854625461,0.8063337027608275,0.18924617006376432,1173.7708183524433,0.18320869017392188,2,7,12,2012,0
2012-06-03,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.222222222200001,10.016652800900001,0.5619983892910954,0.5281464756263926,0.7042959000643817,0.10934405669194913,3029.579253321205,0.5174406640701572,2,3,6,2012,0
2013-02-08,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.944444444439998,7.98875844158,0.35243966786098235,0.3918213834334656,0.8033388377011412,0.18690099953667816,2249.1880633960923,0.37689184291756184,2,8,2,2013,0
2012-05-31,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,10.5789473684,8.38858874023,0.38352254041691763,0.4186999543385419,0.79295117445118,0.17876679608723878,845.501645814704,0.12408725746612233,2,31,5,2012,0
2013-02-13,DEN,Denver,0.6496383639449108,0.34459434731456895,MSP,Minneapolis,0.881461320896298,0.5675158208024074,8.625,6.90772514412,0.2878030492380071,0.31914897657827057,0.8008956688834782,0.1849878423861253,1275.4904022040619,0.20152843517238794,2,13,2,2013,0
2012-04-17,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.4545454545,8.05769240704,0.42641612324015904,0.39645546565444956,0.7034493371253311,0.10868114386802608,477.88487627158105,0.05787930399067451,2,17,4,2012,0
2011-12-08,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.9523809524,9.194977925349999,0.40181621261488826,0.4729094251128111,0.8395414627478877,0.2152499660412578,3779.583120066245,0.6525167139945791,2,8,12,2011,0
2012-10-31,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.0,6.44503386635,0.20819795051260087,0.2880445796411395,0.9207191237642858,0.2788172568137487,1408.7645504937798,0.22553117209979162,2,31,10,2012,0
2012-04-19,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,15.969696969700001,10.9615374392,0.6476032507033365,0.5916662959937224,0.6863960825304201,0.0953273568793489,4955.860857969598,0.8643648890440983,2,19,4,2012,0
2011-11-05,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,15.3225806452,10.8578300373,0.6159024759964784,0.5846945713276271,0.708616276116736,0.11272718694389172,3390.7244973177953,0.5824830927442406,2,5,11,2011,0
2012-09-30,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.7,9.64692478952,0.43844038990300643,0.5032915294078985,0.8245234862837607,0.20348993175649632,823.5052672605634,0.12012569932025531,2,30,9,2012,0
2012-05-20,DEN,Denver,0.6496383639449108,0.34459434731456895,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.142857142899999,9.483067617,0.41114721319925235,0.4922762395592932,0.851044529727496,0.22425760181583987,1544.881662246641,0.2500459280869736,2,20,5,2012,0
2012-07-27,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,15.03125,10.4433475507,0.6016308422900893,0.5568310078543082,0.6947757206286903,0.10188914844727037,3779.583120066245,0.6525167139945791,2,27,7,2012,1
2013-01-09,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,11.0,8.0124902496,0.4041489627597546,0.3934167529858107,0.7284082045090909,0.12822553034665363,719.5833211080045,0.10140930783327907,2,9,1,2013,0
2012-05-02,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,11.15,8.380899336239999,0.4114971257190229,0.4181830345576727,0.7516501646852016,0.14642546887825336,841.0684679543131,0.12328884004383246,2,2,5,2012,0
2012-03-19,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,12.961538461500002,9.70970965263,0.500240324532917,0.5075122385451639,0.749117065190294,0.14444189026644882,473.55355045901877,0.05709923017020781,2,19,3,2012,0
2011-09-25,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,10.8095238095,7.756410559139999,0.3948179621753904,0.37620180919435897,0.7175533997458095,0.11972552527103619,1527.9398870021992,0.24699470637973342,2,25,9,2011,0
2012-12-29,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.105263157889999,7.302166625519999,0.31133006222139703,0.3456652845256928,0.8019720571384519,0.1858307231039399,2420.4928123669188,0.40774390895382934,2,29,12,2012,2
2012-11-28,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.5263157895,8.745592039249999,0.38094423762651236,0.4426994824344729,0.8308312437266728,0.20842930850713892,3833.4597352605124,0.6622199177864786,2,28,11,2012,2
2012-06-29,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,14.2592592593,10.486594345599999,0.5638127505186905,0.5597382713785125,0.7354234995594571,0.13371895421151914,807.8739736741641,0.11731049597734035,2,29,6,2012,0
2012-05-21,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,7.625,4.99165971062,0.23881529617621866,0.19034157807199095,0.6546438964747541,0.07046336821065557,860.1757255797753,0.12673006614862148,2,21,5,2012,0
2013-02-02,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,12.208333333299999,8.21969621076,0.46334249770778263,0.40734616288245495,0.6732856964463435,0.08506108763838416,807.8739736741641,0.11731049597734035,2,2,2,2013,0
2012-11-14,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,13.84,9.762513337589999,0.5432741814552338,0.5110619635035745,0.705383911675578,0.11019603923969445,5258.1449040785465,0.9188063882336603,2,14,11,2012,0
2011-12-03,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.352941176469999,7.82576814497,0.32346325183442715,0.38086436927254974,0.8367173488333232,0.21303850456116546,860.1757255797753,0.12673006614862148,2,3,12,2011,2
2012-06-14,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.333333333330001,6.444331754709999,0.32250270765661065,0.28799738022287946,0.6904641165763179,0.09851288723129814,4219.517597667142,0.7317491207790822,2,14,6,2012,0
2012-04-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,12.625,9.03044367922,0.4837540614851608,0.46184861902620256,0.71528266766099,0.11794739709026758,4598.323701126353,0.799972278567049,2,4,4,2012,0
2012-02-09,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.46666666667,6.90617391145,0.28004665500338716,0.3190446950432002,0.8156898320607026,0.19657261657951253,2821.5329251956728,0.47997142230952744,2,9,2,2012,0
